,name,Wealth_History,personal_data
2504,Anna Maria Braun,"[{""percent"":66.66666666666666,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":61.111111111111114,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":61.111111111111114,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":55.55555555555556,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":77.77777777777779,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":72.22222222222221,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":55.55555555555556,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age44Source of WealthMedical technologyResidenceMelsungen, GermanyCitizenshipGermanyMarital StatusMarriedChildren2"
2505,Johanna Braun,"[{""percent"":66.66666666666666,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":61.111111111111114,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":61.111111111111114,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":55.55555555555556,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":77.77777777777779,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":55.55555555555556,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":55.55555555555556,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age43Source of WealthMedical technologyResidenceMelsungen, GermanyCitizenshipGermany"
2506,Karl Friedrich Braun,"[{""percent"":66.66666666666666,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":61.111111111111114,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":61.111111111111114,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":55.55555555555556,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":77.77777777777779,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":55.55555555555556,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":55.55555555555556,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age40Source of WealthMedical technologyResidenceMelsungen, GermanyCitizenshipGermany"
2507,Zhang Tianyu,,"Age55Source of Wealthtelecommunications, Self MadeResidenceShenzhen, ChinaCitizenshipChina"
2508,James Truchard,"[{""percent"":100,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":90.9090909090909,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2019""}]","Age80Source of Wealthsoftware, Self MadeResidenceAustin, TexasCitizenshipUnited StatesMarital StatusMarriedChildren4EducationDoctorate, The University of Texas at Austin"
2509,Analjit Singh,"[{""percent"":100,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":91.66666666666666,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":91.66666666666666,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2022""}]","Age69Source of WealthdiversifiedResidenceDelhi, IndiaCitizenshipIndiaMarital StatusMarriedChildren3EducationMaster of Business Administration, Boston University; Bachelor of Arts/Science, Delhi University"
2510,Oleg Boyko,"[{""percent"":90,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":86.66666666666667,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":80,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":80,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":80,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":73.33333333333333,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":86.66666666666667,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":86.66666666666667,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":73.33333333333333,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age58Source of WealthDiversified, Self MadeResidenceLipperswil, SwitzerlandCitizenshipRussiaMarital StatusSingleEducationMaster of Science, Moscow Aviation University; Master of Business Administration, Russian National Academy of National Economy and Public Administration"
2511,Pavel Golubkov,,"Age47Source of WealthBuilding, development, Self MadeResidenceMoscow, RussiaCitizenshipRussiaMarital StatusSingleEducationMaster of Science in Engineering, Moscow State Aviation Technological University"
2512,Tiger Woods,,"Age47Source of WealthGolf, Self MadeResidenceJupiter Island, FloridaCitizenshipUnited StatesAgentMark SteinbergAgencyExcel Sports ManagementSponsors2K Sports, Autograph, Bridgestone, Full Swing, Kowa Company Ltd., Monster Energy, Rolex, TaylorMade, Upper DeckEducationStanford University"
2513,Said Gutseriev,"[{""percent"":76.47058823529412,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":100,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":64.70588235294117,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age35Source of WealthRetail, investmentsResidenceLondon, United KingdomCitizenshipRussiaMarital StatusMarriedChildren2EducationBachelor of Science, University of Oxford; Master, University of Plymouth (UK)"
2514,Ma Xiuhui,"[{""percent"":76.47058823529412,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":82.35294117647058,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":64.70588235294117,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":64.70588235294117,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":58.82352941176471,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age52Source of WealthLED lighting, Self MadeResidenceShanghai, ChinaCitizenshipChinaMarital StatusMarried"
2515,Koo Bon-sik,"[{""percent"":83.33333333333334,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2013""},{""percent"":83.33333333333334,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":91.66666666666666,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":100,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":91.66666666666666,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":91.66666666666666,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age65Source of WealthLGResidenceSeoul, South KoreaCitizenshipSouth KoreaMarital StatusMarriedChildren3EducationMaster, University of Michigan"
2516,Chen Xuehua,"[{""percent"":76.19047619047619,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":61.904761904761905,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age62Source of WealthMinerals processing, Self MadeResidenceTongxiang, ChinaCitizenshipChina"
2517,Pedro Grendene Bartelle,,"Age73Source of Wealthshoes, Self MadeResidenceSao Paulo, BrazilCitizenshipBrazilMarital StatusMarriedChildren4"
2518,Joseph Steinberg,"[{""percent"":90.9090909090909,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age79Source of WealthInvestments, Self MadeResidenceNew York, New YorkCitizenshipUnited StatesMarital StatusMarriedChildren3EducationMaster of Business Administration, Harvard University; Bachelor of Arts/Science, New York University"
2519,Zan Shengda,"[{""percent"":93.75,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2012""},{""percent"":62.5,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2013""},{""percent"":100,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":100,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":81.25,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":81.25,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":68.75,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":68.75,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":81.25,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":75,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age60Source of WealthDiversified, Self MadeResidenceNantong, ChinaCitizenshipChinaMarital StatusMarriedEducationEMBA, Tsinghua University"
2520,Ching Bor Tung,"[{""percent"":100,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":75,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age60Source of WealthManufacturing, Self MadeResidenceDongguan, ChinaCitizenshipChina"
2521,Robert Fisher,"[{""percent"":80,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""March 2013""},{""percent"":100,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":100,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":70,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":75,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":85,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":70,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":95,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":60,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":55.00000000000001,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age69Source of WealthGapSelf-Made Score2ResidenceSan Francisco, CaliforniaCitizenshipUnited StatesMarital StatusMarriedChildren3EducationBachelor of Arts/Science, Princeton University; Master of Business Administration, Stanford University"
2522,Toto Wolff,,"Age51Source of WealthSports, Self MadeResidenceMonacoCitizenshipAustriaMarital StatusMarriedChildren3EducationDrop Out, Vienna University"
2523,Wang Mingwang,"[{""percent"":82.35294117647058,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":76.47058823529412,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age56Source of WealthElectronics components, Self MadeResidenceShenzhen, ChinaCitizenshipChinaMarital StatusMarriedEducationEMBA, Sun Yat-sen University"
2524,Stanley Motta,,Age78Source of WealthFinanceCitizenshipPanamaMarital StatusMarried
2525,Lai Guogui & family,,"Age59Source of Wealthmachinery, Self MadeResidenceHangzhou, ChinaCitizenshipChinaMarital StatusMarriedChildren2"
2526,Wu Xiaoge,,"Age50Source of WealthBattery components, Self MadeResidenceChengdu, ChinaCitizenshipChinaMarital StatusMarriedEducationMaster of Business Administration, Tsinghua University"
2527,Yu Faxiang,"[{""percent"":100,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":73.33333333333333,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":80,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":73.33333333333333,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age51Source of WealthTourism, cultural industry, Self MadeResidenceShaoxing, ChinaCitizenshipChina"
2528,Wang Xiaoshen,"[{""percent"":73.68421052631578,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":63.1578947368421,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age54Source of WealthLithium, Self MadeResidenceUrumchi, ChinaCitizenshipChina"
2529,Xie Bingzheng & family,,"Age54Source of WealthApparel, Self MadeResidenceGuangzhou, ChinaCitizenshipChinaMarital StatusMarried"
2530,Peng Zhao,"[{""percent"":100,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age52Source of WealthOnline recruitment, Self MadeResidenceBeijing, ChinaCitizenshipChinaEducationBachelor of Law, Peking University"
2531,Sunil Vachani,"[{""percent"":100,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2022""}]","Age54Source of Wealthelectronics, Self MadeResidenceDelhi, IndiaCitizenshipIndiaMarital StatusMarriedChildren2"
2532,LeBron James,,"Age38Source of WealthBasketball, Self MadeSelf-Made Score10ResidenceLos Angeles, CaliforniaCitizenshipUnited StatesMarital StatusMarriedChildren3AgentRich Paul, Josh Pyatt, Brad SlaterAgencyKlutch Sports Group, WME, WMESponsorsAT&T, Beats Electronics, Calm, CRYPTO.com, GMC, Nike, PepsiCo, Sony, Tonal"
2533,Zhang Xuewu,"[{""percent"":100,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age48Source of WealthSnacks, Self MadeResidenceChangsha, ChinaCitizenshipChina"
2534,Lev Kvetnoi,"[{""percent"":60,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""March 2011""},{""percent"":60,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""March 2012""},{""percent"":100,""worth"":""$3B"",""name"":""Billionaires"",""date"":""March 2013""},{""percent"":63.33333333333333,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":40,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":40,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":40,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":33.33333333333333,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":33.33333333333333,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":33.33333333333333,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age57Source of WealthCement, Self MadeResidenceMoscow, RussiaCitizenshipRussiaMarital StatusMarriedChildren2EducationBachelor of Arts/Science, Leningrad Institute of Physical Culture"
2535,Tory Burch,"[{""percent"":100,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2013""},{""percent"":100,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":100,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2015""}]","Age57Source of WealthFashion, Self MadeSelf-Made Score7ResidenceNew York, New YorkCitizenshipUnited StatesMarital StatusMarriedChildren3EducationBachelor of Arts/Science, University of Pennsylvania"
2536,Wang Han,"[{""percent"":100,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":100,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":92.3076923076923,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":84.61538461538461,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":84.61538461538461,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age35Source of WealthAirlineResidenceShanghai, ChinaCitizenshipChina"
2537,Stephane Bonvin,"[{""percent"":100,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":91.66666666666666,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age56Source of WealthReal estate, Self MadeResidenceLens, SwitzerlandCitizenshipSwitzerland"
2538,Danilo Iervolino,,"Age45Source of WealthOnline universities, Self MadeResidenceRome, ItalyCitizenshipItalyMarital StatusMarried"
2539,Benedicte Find,"[{""percent"":91.66666666666666,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":91.66666666666666,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":83.33333333333334,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age68Source of WealthMedical devicesResidenceCopenhagen, DenmarkCitizenshipDenmark"
