,Image,Rank,Name,Net_Worth,Age,Source,Country,internal_link,Industry
99,//specials-images.forbesimg.com/imageserve/5e77e041c7b02d000666e08f/416x416.jpg?background=000000&cropX1=1180&cropX2=2828&cropY1=33&cropY2=1679,1304,Erman Ilicak,$2.4 B,55,Construction,Turkey,https://www.forbes.com/profile/erman-ilicak/?list=rtb/,Construction & Engineering
100,//specials-images.forbesimg.com/imageserve/5e77bd25d8e1ae0007b734e1/416x416.jpg?background=000000&cropX1=775&cropX2=2638&cropY1=0&cropY2=1861,1372,Florentino Perez,$2.3 B,76,Construction,Spain,https://www.forbes.com/profile/florentino-perez/?list=rtb/,Construction & Engineering
101,https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,1447,Wolfgang Leitner,$2.1 B,70,Engineering,Austria,https://www.forbes.com/profile/wolfgang-leitner/?list=rtb/,Construction & Engineering
102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Construction & Engineering
103,//specials-images.forbesimg.com/imageserve/5a7f0b2fa7ea43169013281b/416x416.jpg?background=000000&cropX1=3&cropX2=174&cropY1=2&cropY2=173,1483,Anu Aga,$2.1 B,80,Engineering,India,https://www.forbes.com/profile/anu-aga/?list=rtb/,Construction & Engineering
104,//specials-images.forbesimg.com/imageserve/5c7feb8131358e35dd282c71/416x416.jpg?background=000000&cropX1=1629&cropX2=3369&cropY1=836&cropY2=2575,1499,P.P. Reddy,$2.0 B,65,Infrastructure,India,https://www.forbes.com/profile/pp-reddy/?list=rtb/,Construction & Engineering
105,//specials-images.forbesimg.com/imageserve/5e75a1c710380d0006fba9c6/416x416.jpg?background=000000&cropX1=636&cropX2=2901&cropY1=289&cropY2=2555,1524,Martin Bouygues,$2.0 B,,"Construction, media",France,https://www.forbes.com/profile/martin-bouygues-1/?list=rtb/,Construction & Engineering
106,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1524,Olivier Bouygues,$2.0 B,72,"Construction, media",France,https://www.forbes.com/profile/olivier-bouygues/?list=rtb/,Construction & Engineering
107,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1557,Dwight Schar,$2.0 B,81,"Homebuilding, NFL team",United States,https://www.forbes.com/profile/dwight-schar/?list=rtb/,Construction & Engineering
108,//specials-images.forbesimg.com/imageserve/5c7ff64c31358e35dd282e1b/416x416.jpg?background=000000&cropX1=1714&cropX2=4680&cropY1=514&cropY2=3478,1560,P.V. Krishna Reddy,$2.0 B,54,Infrastructure,India,https://www.forbes.com/profile/pv-krishna-reddy/?list=rtb/,Construction & Engineering
109,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1589,D. Leopoldo Del Pino,$1.9 B,60,Construction ,Spain,https://www.forbes.com/profile/d-leopoldo-del-pino/?list=rtb/,Construction & Engineering
110,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,1617,Wang Linpeng,$1.9 B,55,Furniture retailing,China,https://www.forbes.com/profile/wang-linpeng/?list=rtb/,Construction & Engineering
111,https://specials-images.forbesimg.com/imageserve/627e6acbf00db40f51b036cc/416x416.jpg?background=000000&cropX1=456&cropX2=1516&cropY1=175&cropY2=1236,1802,Robert Clark,$1.6 B,64,Construction,United States,https://www.forbes.com/profile/robert-clark/?list=rtb/,Construction & Engineering
112,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1931,David Penaloza Alanis,$1.5 B,49,Toll roads,Mexico,https://www.forbes.com/profile/david-penaloza-alanis/?list=rtb/,Construction & Engineering
113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Construction & Engineering
114,//specials-images.forbesimg.com/imageserve/5e5fd978e1e617000758d5f3/416x416.jpg?background=000000&cropX1=304&cropX2=1210&cropY1=208&cropY2=1114,1967,Syed Mokhtar AlBukhary,$1.5 B,71,"Engineering, automotive",Malaysia,https://www.forbes.com/profile/syed-mokhtar-albukhary/?list=rtb/,Construction & Engineering
115,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2060,Jorge Mas,$1.4 B,60,Construction,United States,https://www.forbes.com/profile/jorge-mas/?list=rtb/,Construction & Engineering
116,//specials-images.forbesimg.com/imageserve/5e76eb7210380d0006fbb92c/416x416.jpg?background=000000&cropX1=84&cropX2=847&cropY1=64&cropY2=827,2068,Ayman Hariri,$1.4 B,45,"Construction, investments",Lebanon,https://www.forbes.com/profile/ayman-hariri/?list=rtb/,Construction & Engineering
117,https://specials-images.forbesimg.com/imageserve/624719ddfdffd244caeac773/416x416.jpg?background=000000&cropX1=52&cropX2=2055&cropY1=26&cropY2=2027,2122,Boris Rotenberg,$1.4 B,66,"Construction, pipes, chemicals",Russia,https://www.forbes.com/profile/boris-rotenberg/?list=rtb/,Construction & Engineering
118,//specials-images.forbesimg.com/imageserve/58b7569ba7ea431f321a6ff9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783,2152,Mehmet Sinan Tara,$1.3 B,65,Construction,Turkey,https://www.forbes.com/profile/mehmet-sinan-tara/?list=rtb/,Construction & Engineering
119,//specials-images.forbesimg.com/imageserve/5c71d32531358e35dd26fa5d/416x416.jpg?background=000000&cropX1=465&cropX2=2053&cropY1=177&cropY2=1764,2180,Elena Baturina,$1.3 B,60,"Investments, real estate",Russia,https://www.forbes.com/profile/elena-baturina/?list=rtb/,Construction & Engineering
120,https://specials-images.forbesimg.com/imageserve/6245f103580ccff7731e179d/416x416.jpg?background=000000&cropX1=357&cropX2=1404&cropY1=42&cropY2=1089,2181,Dhruv Sawhney,$1.3 B,79,"Engineering, sugar",India,https://www.forbes.com/profile/dhruv-sawhney/?list=rtb/,Construction & Engineering
121,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2183,Simona Giorgetta,$1.3 B,46,Chemical products,Italy,https://www.forbes.com/profile/simona-giorgetta/?list=rtb/,Construction & Engineering
122,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2287,Marco Squinzi,$1.2 B,51,Chemical products,Italy,https://www.forbes.com/profile/marco-squinzi/?list=rtb/,Construction & Engineering
123,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2287,Veronica Squinzi,$1.2 B,51,Chemical products,Italy,https://www.forbes.com/profile/veronica-squinzi/?list=rtb/,Construction & Engineering
124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Construction & Engineering
125,//specials-images.forbesimg.com/imageserve/5e76ec0c10380d0006fbb932/416x416.jpg?background=000000&cropX1=31&cropX2=834&cropY1=24&cropY2=828,2350,Fahed Hariri,$1.2 B,42,"Construction, investments",Lebanon,https://www.forbes.com/profile/fahed-hariri/?list=rtb/,Construction & Engineering
126,//specials-images.forbesimg.com/imageserve/5c71ffac4bbe6f51818ab6ca/416x416.jpg?background=000000&cropX1=174&cropX2=1016&cropY1=15&cropY2=857,2410,Lee Joong-keun,$1.1 B,82,"Construction, real estate",South Korea,https://www.forbes.com/profile/lee-joong-keun/?list=rtb/,Construction & Engineering
127,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2584,Ana Maria Marcondes Penido Sant'Anna,$1.0 B,67,toll roads,Brazil,https://www.forbes.com/profile/ana-maria-marcondes-penido-santanna/?list=rtb/,Construction & Engineering
128,//specials-images.forbesimg.com/imageserve/f893b3ba5dfb8226119a6f70602a1477/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=121&cropY2=865,2585,Zhu Xingliang,$1.0 B,64,Construction,China,https://www.forbes.com/profile/zhu-xingliang/?list=rtb/,Construction & Engineering
129,//specials-images.forbesimg.com/imageserve/5a8092b7a7ea4316901339f7/416x416.jpg?background=000000&cropX1=155&cropX2=1168&cropY1=263&cropY2=1276,2596,Andrei Molchanov,$1.0 B,51,Construction materials,Russia,https://www.forbes.com/profile/andrei-molchanov/?list=rtb/,Construction & Engineering
130,//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089,11,Mukesh Ambani,$97.4 B,66,Diversified,India,https://www.forbes.com/profile/mukesh-ambani/?list=rtb/,Diversified
131,https://specials-images.forbesimg.com/imageserve/615c94bd2aac2936a52682d1/416x416.jpg?background=000000&cropX1=286&cropX2=848&cropY1=110&cropY2=672,21,Charles Koch,$57.9 B,87,Koch Industries,United States,https://www.forbes.com/profile/charles-koch/?list=rtb/,Diversified
132,//specials-images.forbesimg.com/imageserve/5e7bbaaa10380d0006fc154e/416x416.jpg?background=000000&cropX1=0&cropX2=5196&cropY1=0&cropY2=5196,21,Julia Koch & family,$57.9 B,61,Koch Industries ,United States,https://www.forbes.com/profile/julia-koch/?list=rtb/,Diversified
133,https://specials-images.forbesimg.com/imageserve/6345ac3b833e07cd89aa314c/416x416.jpg?background=000000&cropX1=473&cropX2=2286&cropY1=95&cropY2=1910,24,Gautam Adani,$51.3 B,61,"Infrastructure, commodities",India,https://www.forbes.com/profile/gautam-adani-1/?list=rtb/,Diversified
134,https://specials-images.forbesimg.com/imageserve/60351d9a688e1407617b2595/416x416.jpg?background=000000&cropX1=1341&cropX2=2035&cropY1=411&cropY2=1105,33,Li Ka-shing,$37.4 B,95,Diversified,Hong Kong,https://www.forbes.com/profile/li-ka-shing/?list=rtb/,Diversified
135,//specials-images.forbesimg.com/imageserve/5c745d7b4bbe6f072958dac9/416x416.jpg?background=000000&cropX1=473&cropX2=2103&cropY1=123&cropY2=1753,44,Len Blavatnik,$32.2 B,66,"Music, chemicals",United States,https://www.forbes.com/profile/len-blavatnik/?list=rtb/,Diversified
136,https://specials-images.forbesimg.com/imageserve/6046827153597edb187567d8/416x416.jpg?background=000000&cropX1=104&cropX2=1788&cropY1=154&cropY2=1839,82,Eyal Ofer,$19.9 B,73,"Real estate, shipping",Israel,https://www.forbes.com/profile/eyal-ofer/?list=rtb/,Diversified
137,https://specials-images.forbesimg.com/imageserve/6345b30607bca24e9e6bc22e/416x416.jpg?background=000000&cropX1=1028&cropX2=2471&cropY1=348&cropY2=1792,115,Kumar Birla,$15.2 B,56,Commodities,India,https://www.forbes.com/profile/kumar-birla/?list=rtb/,Diversified
138,https://specials-images.forbesimg.com/imageserve/64a6e56a5b21dc15ce4c321c/416x416.jpg?background=000000&cropX1=5&cropX2=1894&cropY1=0&cropY2=1889,119,Dhanin Chearavanont,$14.6 B,84,Diversified,Thailand,https://www.forbes.com/profile/dhanin-chearavanont/?list=rtb/,Diversified
139,//specials-images.forbesimg.com/imageserve/5e76cd8010380d0006fbb808/416x416.jpg?background=000000&cropX1=25&cropX2=1096&cropY1=93&cropY2=1164,129,Idan Ofer,$13.5 B,67,Shipping,Israel,https://www.forbes.com/profile/idan-ofer/?list=rtb/,Diversified
140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Diversified
141,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,144,Vinod Adani,$11.8 B,74,"Infrastructure, commodities",Cyprus,https://www.forbes.com/profile/vinod-adani/?list=rtb/,Diversified
142,//specials-images.forbesimg.com/imageserve/5c70f2834bbe6f79c547439c/416x416.jpg?background=000000&cropX1=86&cropX2=2585&cropY1=350&cropY2=2851,156,Robert Kuok,$11.1 B,99,"Palm oil, shipping, property",Malaysia,https://www.forbes.com/profile/robert-kuok/?list=rtb/,Diversified
143,//specials-images.forbesimg.com/imageserve/5e74463d2a573300068fcd8d/416x416.jpg?background=000000&cropX1=411&cropX2=2016&cropY1=97&cropY2=1702,189,Jim Pattison,$10.1 B,94,Diversified,Canada,https://www.forbes.com/profile/jim-pattison/?list=rtb/,Diversified
144,//specials-images.forbesimg.com/imageserve/9bbc3bf3ec43d1372354224b2f0c3ae6/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787,193,Quek Leng Chan,$10.0 B,81,"Banking, property",Malaysia,https://www.forbes.com/profile/quek-leng-chan/?list=rtb/,Diversified
145,https://specials-images.forbesimg.com/imageserve/62291a5d0ec641a4c77a7528/416x416.jpg?background=000000&cropX1=615&cropX2=2814&cropY1=7&cropY2=2205,221,Roman Abramovich & family,$9.2 B,56,"Steel, investments",Russia,https://www.forbes.com/profile/roman-abramovich/?list=rtb/,Diversified
146,//specials-images.forbesimg.com/imageserve/5c721c55a7ea431000435142/416x416.jpg?background=000000&cropX1=624&cropX2=2349&cropY1=0&cropY2=1724,226,Antonia Ax:son Johnson & family,$9.0 B,79,Diversified,Sweden,https://www.forbes.com/profile/antonia-axson-johnson/?list=rtb/,Diversified
147,https://specials-images.forbesimg.com/imageserve/624cbc33807cbaccbcea5453/416x416.jpg?background=000000&cropX1=568&cropX2=1380&cropY1=224&cropY2=1037,228,Georg Stumpf,$9.0 B,50,"Real estate, construction",Austria,https://www.forbes.com/profile/georg-stumpf/?list=rtb/,Diversified
148,//specials-images.forbesimg.com/imageserve/5e75a0c1d8e1ae0007b716a3/416x416.jpg?background=000000&cropX1=1483&cropX2=4389&cropY1=26&cropY2=2930,237,Laurent Dassault,$8.8 B,70,Diversified,France,https://www.forbes.com/profile/laurent-dassault/?list=rtb/,Diversified
149,//specials-images.forbesimg.com/imageserve/5e75a62ac7b02d000666c473/416x416.jpg?background=000000&cropX1=0&cropX2=3712&cropY1=382&cropY2=4097,237,Thierry Dassault,$8.8 B,66,Diversified,France,https://www.forbes.com/profile/thierry-dassault/?list=rtb/,Diversified
150,//specials-images.forbesimg.com/imageserve/5c6f874da7ea431000431feb/416x416.jpg?background=000000&cropX1=116&cropX2=628&cropY1=96&cropY2=609,243,Marie-Hélène Habert-Dassault,$8.7 B,58,Diversified,France,https://www.forbes.com/profile/marie-helene-habert-dassault/?list=rtb/,Diversified
151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Diversified
152,https://specials-images.forbesimg.com/imageserve/62443652a45fa465e7b19281/416x416.jpg?background=000000&cropX1=1765&cropX2=2862&cropY1=434&cropY2=1530,295,Alejandro Bailleres Gual & family,$7.7 B,62,Diversified,Mexico,https://www.forbes.com/profile/alejandro-bailleres-gual/?list=rtb/,Diversified
153,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,323,Shapoor Mistry,$7.3 B,58,Diversified,Ireland,https://www.forbes.com/profile/shapoor-mistry-1/?list=rtb/,Diversified
154,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,323,Rohiqa Cyrus Mistry,$7.3 B,56,Diversified,India,https://www.forbes.com/profile/rohiqa-cyrus-mistry/?list=rtb/,Diversified
155,//specials-images.forbesimg.com/imageserve/5e77f9a510380d0006fbc995/416x416.jpg?background=000000&cropX1=922&cropX2=2645&cropY1=72&cropY2=1796,358,Simon Reuben,$6.9 B,82,"Real estate, investments",United Kingdom,https://www.forbes.com/profile/simon-reuben/?list=rtb/,Diversified
156,https://specials-images.forbesimg.com/imageserve/62446cad7e919f74474ab6ab/416x416.jpg?background=000000&cropX1=1453&cropX2=2550&cropY1=403&cropY2=1499,366,Edythe Broad & family,$6.9 B,87,"Homebuilding, insurance",United States,https://www.forbes.com/profile/edythe-broad/?list=rtb/,Diversified
157,https://specials-images.forbesimg.com/imageserve/62471db4daae70f1df2b15f6/416x416.jpg?background=000000&cropX1=537&cropX2=2441&cropY1=13&cropY2=1917,375,Viktor Vekselberg,$6.8 B,66,"Metals, investments",Russia,https://www.forbes.com/profile/viktor-vekselberg/?list=rtb/,Diversified
158,//specials-images.forbesimg.com/imageserve/5c724fe5a7ea43100043538d/416x416.jpg?background=000000&cropX1=4&cropX2=473&cropY1=61&cropY2=530,451,Sumet Jiaravanon,$5.9 B,88,Diversified,Thailand,https://www.forbes.com/profile/sumet-jiaravanon/?list=rtb/,Diversified
159,//specials-images.forbesimg.com/imageserve/5c7250454bbe6f51818abbbd/416x416.jpg?background=000000&cropX1=64&cropX2=475&cropY1=70&cropY2=481,455,Jaran Chiaravanont,$5.8 B,93,Diversified,Thailand,https://www.forbes.com/profile/jaran-chiaravanont/?list=rtb/,Diversified
160,//specials-images.forbesimg.com/imageserve/5de19788ea103f000653b784/416x416.jpg?background=000000&cropX1=65&cropX2=660&cropY1=3&cropY2=598,456,Prajogo Pangestu,$5.8 B,79,Petrochemicals,Indonesia,https://www.forbes.com/profile/prajogo-pangestu/?list=rtb/,Diversified
161,//specials-images.forbesimg.com/imageserve/5e77c683d8e1ae0007b7356c/416x416.jpg?background=000000&cropX1=288&cropX2=1306&cropY1=16&cropY2=1034,457,Gustaf Douglas,$5.8 B,85,Investments,Sweden,https://www.forbes.com/profile/gustaf-douglas/?list=rtb/,Diversified
162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Diversified
163,//specials-images.forbesimg.com/imageserve/5c40a13c31358e6b3732dc5b/416x416.jpg?background=000000&cropX1=954&cropX2=2985&cropY1=1547&cropY2=3579,476,James Irving,$5.7 B,95,Diversified,Canada,https://www.forbes.com/profile/james-irving-1/?list=rtb/,Diversified
164,https://specials-images.forbesimg.com/imageserve/5ffe1cf7e7d384abb660e55e/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,491,Abdulsamad Rabiu,$5.5 B,62,"Cement, sugar",Nigeria,https://www.forbes.com/profile/abdulsamad-rabiu/?list=rtb/,Diversified
165,//specials-images.forbesimg.com/imageserve/5c70b5384bbe6f79c5473f96/416x416.jpg?background=000000&cropX1=247&cropX2=3585&cropY1=469&cropY2=3810,515,Tahir & family,$5.3 B,71,Diversified,Indonesia,https://www.forbes.com/profile/tahir/?list=rtb/,Diversified
166,https://specials-images.forbesimg.com/imageserve/61af95dca83f7a9c8de9f3db/416x416.jpg?background=000000&cropX1=295&cropX2=1484&cropY1=206&cropY2=1395,548,Chairul Tanjung,$5.0 B,61,Diversified,Indonesia,https://www.forbes.com/profile/chairul-tanjung/?list=rtb/,Diversified
167,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,581,Maria Fernanda Amorim & family,$4.8 B,88,"Energy, investments",Portugal,https://www.forbes.com/profile/maria-fernanda-amorim/?list=rtb/,Diversified
168,//specials-images.forbesimg.com/imageserve/5c6cc5aa31358e1c187f10b2/416x416.jpg?background=000000&cropX1=1638&cropX2=5117&cropY1=7&cropY2=3488,616,Joao Moreira Salles,$4.6 B,61,"Banking, minerals",Brazil,https://www.forbes.com/profile/joao-moreira-salles/?list=rtb/,Diversified
169,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,620,Zhang Daocai,$4.5 B,73,Valves,China,https://www.forbes.com/profile/zhang-daocai/?list=rtb/,Diversified
170,https://specials-images.forbesimg.com/imageserve/6182c972d97d5ce24ce42480/416x416.jpg?background=000000&cropX1=663&cropX2=1956&cropY1=1466&cropY2=2760,625,Miao Hangen,$4.5 B,58,"Textiles, petrochemicals",China,https://www.forbes.com/profile/miao-hangen/?list=rtb/,Diversified
171,https://specials-images.forbesimg.com/imageserve/6182ca8cfb85e417104d17a0/416x416.jpg?background=000000&cropX1=31&cropX2=632&cropY1=271&cropY2=872,628,Zhao Yan,$4.5 B,56,Biotech,China,https://www.forbes.com/profile/zhao-yan/?list=rtb/,Diversified
172,https://specials-images.forbesimg.com/imageserve/647dea5e9ae0b2118ad81907/416x416.jpg?background=000000&cropX1=313&cropX2=2067&cropY1=206&cropY2=1961,640,Daryl Katz,$4.4 B,61,Pharmacies,Canada,https://www.forbes.com/profile/daryl-katz/?list=rtb/,Diversified
173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Diversified
174,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,646,Sanjiv Bajaj,$4.4 B,53,Diversified,India,https://www.forbes.com/profile/sanjiv-bajaj/?list=rtb/,Diversified
175,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,646,Rajiv Bajaj,$4.4 B,56,Diversified,India,https://www.forbes.com/profile/rajiv-bajaj/?list=rtb/,Diversified
