,Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1553,Bianca Rinehart,,,,,1.3,,,1.7,2.2,2.0
1554,B. Wayne Hughes Jr,,1.3,1.4,1.3,1.2,1.4,1.3,1.6,2.2,1.9
1555,Katarina Martinson,,,,1.1,1.3,1.1,1.5,2.1,1.9,2.1
1556,Louis Le Duff,2.4,2.2,2.5,2.6,2.9,2.4,1.4,3.0,2.3,2.6
1557,Jennifer Pritzker,1.8,1.8,1.7,1.8,1.9,1.9,1.9,2.0,2.0,1.9
1558,Alfredo Egydio Arruda Villela Filho,1.2,1.7,1.0,1.9,2.4,2.6,1.6,1.6,1.8,1.6
1559,Hongfei Zhao,,,,,,,1.0,2.4,2.1,2.0
1560,Zhang Wanzhen,,,1.0,1.2,1.4,1.2,1.3,2.7,2.3,2.0
1561,Dwight Schar,,,,,,,,,1.9,1.9
1562,Hongyi Zhou,2.1,1.3,1.5,1.5,11.3,4.3,4.3,4.0,2.5,2.6
1563,Francois Feuillet,,,,,1.0,,,1.9,1.9,1.7
1564,P.V. Krishna Reddy,,,,,,2.2,1.6,1.5,1.3,2.0
1565,Huijiao Yu,,,,3.6,4.0,1.7,1.6,1.9,2.5,2.2
1566,Somsri Lamsam,,,,,,,,,,
1567,R.G. Chandramogan,,,,,1.4,1.1,,1.7,2.3,1.8
1568,Larry Tanenbaum,,,,,,,,,,
1569,Richard Kayne,,,,,1.1,1.1,1.1,1.1,1.6,1.9
1570,Brett Blundy,,,,,1.2,1.4,1.1,2.0,2.2,2.2
1571,David Fong,,,,,,,,,,
1572,Travis Boersma,,,,,,,,,3.3,2.1
1573,Peter Sondakh,2.8,2.3,1.8,1.7,1.9,1.7,1.6,1.5,2.1,1.9
1574,Daniel Dines,,,,,,,1.3,6.0,2.9,1.6
1575,Wichai Thongtang,,1.6,1.5,1.5,1.7,1.8,1.7,2.0,2.0,2.0
1576,Ana Lucia de Mattos Barretto Villela,1.1,1.7,,1.7,2.2,2.4,1.5,1.4,1.6,1.5
1577,Elizabeth Sy,,,,,,1.9,1.6,2.4,2.1,1.9
1578,Stephen Butt,,,,,,,,,,
1579,Howard Butt III,,,,,,,,,,
1580,Kevin Systrom,,,,1.2,1.5,1.4,1.3,1.9,1.5,1.5
1581,Phongthep Chiaravanont,,,,,1.2,1.2,,1.5,1.7,2.0
1582,Hui Wing Mau,5.7,5.4,3.7,5.4,8.0,9.0,9.5,10.3,5.4,1.9
1583,Heloise Pratt,2.0,1.9,1.3,1.8,2.1,1.8,1.3,2.8,2.3,2.2
1584,Dou Zhenggang,,,1.0,1.5,1.8,1.4,1.2,2.0,2.2,2.0
1585,Liang Zhaoxian,,1.1,,1.5,1.0,1.1,1.1,2.3,2.3,2.0
1586,David Blitzer,,,,,,,,,,
1587,Cao Jianwei,,,,,,,,1.1,2.0,2.0
1588,Chen Xueli,,,,1.6,1.7,1.6,2.1,2.4,1.8,2.2
1589,Lin Fanlian,,,,,1.3,1.6,1.8,2.2,2.2,2.0
1590,Bill Malhotra,,,,,,,,1.2,1.8,2.0
1591,Zugen Ni,,,1.5,2.1,1.6,1.0,1.0,1.6,1.8,2.1
1592,Mrudula Parekh,,,,,,,,,1.8,1.7
1593,D. Leopoldo Del Pino,1.6,,1.1,1.1,1.2,1.5,1.5,1.8,1.9,1.8
1594,Tim Cook,,,,,,,,1.3,2.0,1.8
1595,Kommer Damen,,1.5,1.7,1.6,1.8,1.7,1.5,1.8,2.3,1.7
1596,Barbara Tyson,,,,,,,,,,
1597,G. Rajendran,,,,,,,1.5,1.6,1.8,1.9
1598,Manas Chiaravanond,,,,,1.1,1.2,,1.5,1.7,1.9
1599,Mario Germano Giuliani,,,,,,,,2.3,2.3,2.0
1600,Prem Kumar Arora,,,,,,,,,,
1601,Benjamin Zhengmin Pan,2.6,3.5,3.5,6.0,9.7,3.7,3.0,3.4,1.9,1.8
1602,Li Min,,,,,,,1.8,1.9,3.0,2.0
1603,Larry Robbins,1.4,2.2,2.0,2.0,2.5,1.9,1.9,1.9,1.9,1.9
1604,Saban Cemil Kazanci,,,,,,,,,,2.5
1605,Gavril Yushvaev,1.7,1.6,1.1,1.2,1.4,1.5,1.9,2.2,1.4,1.9
1606,Eugene Murtagh,,,,,,1.3,1.4,2.3,2.8,2.1
1607,Mark Davis,,,,,,,,,,
1608,Wang Chaobin,,,1.3,1.3,1.7,2.0,1.9,2.0,1.9,1.9
1609,Xingjiang Gao,,,,,,,,1.1,2.7,2.1
1610,Prathip Chiravanond,,,,,1.1,1.2,,1.5,,1.9
1611,Roberto Angelini Rossi,1.6,1.6,1.2,1.7,2.7,2.2,1.3,2.0,1.8,1.9
1612,Alexander Karp,,1.2,1.6,1.6,1.3,1.3,1.3,2.1,1.1,1.3
1613,Li Weiwei,,,1.3,1.3,1.5,,2.1,2.1,1.7,1.6
1614,Shi Wen-long,,,,,,1.6,1.6,1.8,2.0,1.9
1615,Robert Miller,2.3,2.5,2.7,2.7,2.6,2.4,,2.4,2.0,1.9
1616,James Dinan,2.0,2.4,2.0,1.8,1.9,2.2,2.2,1.9,1.9,1.9
1617,Yuan Fugen,,,1.3,,1.4,,1.4,2.1,1.9,2.1
1618,Li Haiyan,,,,,,2.0,3.2,6.7,1.7,2.3
1619,David Lichtenstein,,,1.4,1.5,1.7,1.8,1.7,1.7,1.9,1.9
1620,Aloke Lohia,1.1,1.2,,1.7,2.8,2.6,,2.6,2.5,2.0
1621,Wang Linpeng,,,,,,2.9,4.0,3.9,2.6,2.1
1622,Wang Ren-sheng,,,,,,1.3,1.4,1.2,2.1,1.9
1623,Scott Kapnick,,,,,,,1.4,1.4,1.4,1.9
1624,Jim Thompson,1.0,1.5,1.5,1.5,1.5,1.6,1.2,1.4,1.3,1.8
1625,Otto Toto Sugiri,,,,,,,,,2.4,2.0
1626,Cunhui Nan,1.2,1.5,1.1,1.0,1.4,1.9,1.6,2.7,3.6,2.0
1627,Paul Saville,,,,,,,,,1.6,1.7
1628,Vardis Vardinoyannis,,,,,1.1,1.7,1.0,1.4,1.4,1.9
1629,Solomon Lew,1.1,1.0,,1.2,1.3,1.4,1.2,2.0,2.3,2.2
1630,Alejandro Bulgheroni,5.5,5.3,4.5,3.3,3.0,3.1,2.7,3.3,1.9,1.8
1631,Lu Yiwen,,,,,,,,,4.4,2.5
1632,Roberto Hernandez Ramirez,1.8,1.8,1.7,1.8,1.9,1.8,1.7,1.9,1.9,1.9
1633,Chen Qiongxiang,,,,,,,,1.6,2.5,1.9
1634,Amy Wyss,,1.9,1.8,1.8,2.0,1.9,2.0,2.0,2.1,1.8
1635,Hamdi Ulukaya,1.4,1.4,1.8,1.7,1.8,1.6,1.8,2.0,2.4,2.1
1636,Karl-Johan Persson,,3.0,2.4,2.1,1.6,1.4,1.1,2.3,1.5,1.5
1637,Martin Viessmann,2.6,3.5,3.3,4.3,5.7,4.6,1.1,1.8,1.9,1.8
1638,Palmer Luckey,,,,,,,,,,
1639,Timothy Springer,,,,,,,,2.2,2.1,2.1
1640,Charlotte Colket Weber,1.3,1.4,1.6,1.7,1.6,1.4,1.7,1.7,1.8,1.9
1641,Jose Roberto Marinho,9.1,8.2,4.3,3.8,2.5,2.5,1.8,1.8,2.0,1.8
1642,Joao Roberto Marinho,9.1,8.2,4.3,3.7,2.4,2.5,1.8,1.8,2.0,1.8
1643,Hao Hong,,,,,,,1.9,3.1,4.0,2.2
1644,Joe Lacob,,,,,,,1.2,1.2,1.5,1.8
1645,Robert G. Miller,,,,,,,1.8,2.0,1.8,1.8
1646,Todd Wagner,1.4,1.5,1.5,1.7,1.7,1.8,1.8,1.9,2.0,1.8
1647,Anatoly Sedykh,1.1,,,,,,1.2,1.3,,1.8
1648,Koo Kwang-mo,,,,,,1.8,1.1,2.4,1.7,1.8
1649,Kie Chie Wong,,,,,,,,,1.6,1.8
1650,Zeng Kaitian,,,1.0,1.2,1.4,,1.9,1.9,1.7,1.6
1651,Sabrina Benetton,,,,,,1.3,1.1,1.7,1.4,1.8
1652,Sarah MacMillan,,1.6,1.5,1.9,2.0,1.9,1.3,1.7,2.4,1.9
1653,Alexandra Daitch,,1.6,1.5,1.9,2.0,1.9,1.3,1.7,2.4,1.9
1654,Lucy Stitzer,,1.6,1.5,1.9,2.0,1.9,1.3,1.7,2.4,1.9
1655,Maike Oberwelland-Height,,,,,,,,,,
1656,Roberto Irineu Marinho,9.1,8.2,4.3,3.8,2.5,2.5,1.8,1.8,2.0,1.8
1657,Xie Bingkun,,,,,,,,1.6,2.2,2.3
1658,Lin Dingqiang,,,,,,1.1,1.0,1.9,1.9,1.9
1659,Cameron Adams,,,,,,,,,3.2,1.8
1660,Strive Masiyiwa,,,,,1.4,2.5,1.1,1.5,3.0,1.9
1661,Liu Chengyu,,,,,,,,,1.1,2.1
1662,Binod Chaudhary,1.1,1.3,1.1,1.3,1.5,1.7,1.4,1.4,1.5,1.8
1663,Huang Dawen,,,,,,1.2,,1.3,3.0,2.0
1664,Alan Zekelman,,,,,,,1.1,1.2,1.7,1.8
1665,Wang Chou-hsiong,,,,,,1.4,1.1,2.1,1.9,1.7
1666,O. Francis Biondi,1.0,1.2,1.6,1.6,1.6,1.6,1.6,1.8,1.8,1.8
1667,Joe Lau,,,,,,,,,2.4,1.8
1668,Nikil Viswanathan,,,,,,,,,2.4,1.8
1669,Parker Conrad,,,,,,,,,,
1670,Brian Higgins,1.0,1.2,1.6,1.6,1.6,1.6,1.6,1.8,1.8,1.8
1671,Christopher Goldsbury,1.4,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.8,1.8
1672,Bambang Sutantio,,,,,,,,,1.6,1.8
1673,Lai Shixian,,,,,,,1.0,2.6,2.1,2.2
1674,Valentin Kipyatkov,,,,,,,,2.7,2.9,1.8
1675,Jay Hennick,,,,,,,,,2.0,1.7
1676,Qinxiang Shao,,,,,1.3,1.4,1.4,1.7,1.7,1.9
1677,Evan Williams,3.5,2.9,1.3,1.4,1.9,1.6,1.8,2.6,2.0,1.8
1678,Alan Wilson,,,,,,,,,,
1679,Bruce Wilson,,,,,,,,,,
1680,John Wilson,,,,,,,,,,
1681,Gary Michelson,1.5,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.8,1.8
1682,Yu Lili,,,,,,,,,1.7,1.6
1683,Wang Wenmo,,,,,,,1.0,2.5,2.1,2.2
1684,Riaz Valani,,,,,,,,,2.2,1.8
1685,Mark Coombs,2.2,1.9,1.4,1.8,2.2,2.1,1.7,2.4,1.8,1.8
1686,Leslie Alexander,,1.6,1.5,1.9,2.1,2.0,1.7,1.8,1.8,1.8
1687,Adriaan Mol,,,,,,,,,,
1688,James France,2.3,2.1,2.0,2.0,1.8,1.8,1.8,1.8,1.8,1.8
1689,Hal Jackman,,1.1,1.2,1.4,1.5,1.7,1.4,2.6,1.8,1.7
1690,Zhang Ning,,,,,,,,2.4,2.5,2.1
1691,Guilherme Benchimol,,,,,,,,2.6,2.0,
1692,Marek Dospiva,,,,,,1.0,1.1,1.2,1.5,1.7
1693,Lesley Bamberger,,,,1.4,1.7,1.4,1.3,1.6,1.5,1.7
1694,Wang Zhenhua,,,,1.1,3.0,4.1,4.5,7.2,3.5,2.3
1695,Sheryl Sandberg,1.1,1.0,1.2,1.4,1.6,1.6,1.5,1.7,1.6,1.5
1696,Marc Andreessen,,,,1.0,1.2,1.3,1.2,1.7,1.7,1.7
1697,Tang Jinkui,,,,,,,1.1,2.4,2.9,2.2
1698,Frank Slootman,,,,,,,,1.9,1.8,1.5
1699,Anthony Wood,,,,,,1.1,1.6,7.1,2.4,1.6
1700,Ronald Perelman,14.0,14.5,12.1,12.5,9.8,9.4,6.9,3.7,2.6,1.8
1701,Jeff Tangney,,,,,,,,,2.4,1.5
1702,Alice Schwartz,,,,,1.0,1.1,1.5,2.4,2.1,2.2
1703,Giovanni Arvedi,,,,,,,,,,
1704,Safra Catz,,,,,,1.0,,1.5,1.5,1.5
1705,Charlotte Soderstrom,,3.0,2.4,2.2,1.6,1.4,1.1,2.3,1.5,1.4
1706,Tom Persson,,3.0,2.4,2.1,1.6,1.4,1.1,2.3,1.5,1.4
1707,Patrick Hanrahan,,,,,,,1.1,1.7,1.6,1.5
1708,John Elkann,,,,,,,,2.0,2.1,1.7
1709,Yu Qibing,,,,,1.3,,1.0,2.6,2.7,2.1
1710,John de Mol,2.2,1.8,1.5,1.5,2.1,1.8,1.7,2.0,1.8,1.8
1711,Ezra Nahmad,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.8
1712,Ilkka Herlin,1.1,1.2,1.1,1.4,1.6,1.4,1.3,2.1,1.6,1.7
1713,Karin Schick,,,,,1.3,1.2,1.4,2.8,2.3,1.8
1714,Zhang Fan,,,,2.9,2.6,2.3,7.9,4.9,3.1,2.0
1715,Wu Yingming,,,,,,,,1.6,2.3,1.8
1716,Rolf Gerling,1.7,1.5,1.7,1.5,1.7,1.5,1.5,1.8,1.7,1.7
1717,Don Levin,,,,,,,,,,
1718,Dragos Paval,,,,,,,,,1.5,1.7
1719,Jim Breyer,2.0,2.1,2.4,2.8,3.0,3.0,2.3,2.5,2.1,1.7
1720,Ren Jianhua,,,1.3,1.9,3.1,1.8,1.8,2.6,2.1,1.9
1721,Hu Yangzhong,,,,,,1.4,1.3,2.9,2.5,2.0
1722,Vladimir Yevtushenkov,9.0,2.8,2.4,3.5,2.0,1.5,1.5,3.4,1.7,1.7
1723,Dmitry Pumpyansky,2.0,,1.0,1.4,1.6,2.2,1.8,2.4,,1.7
1724,Xuande Hua,,,1.1,,,,1.2,2.3,3.3,2.4
1725,Pavan Jain,,,,,,,,,,
1726,Tom Werner,,,,,,,,,1.6,1.7
1727,William Li,,,,,1.5,1.3,,5.8,2.5,1.4
1728,John Goff,,,,,,1.0,,1.3,1.2,1.7
1729,Ron Sim,1.2,1.2,,1.1,1.2,1.4,1.2,1.3,1.3,1.5
1730,Ye Xiaoping,,,,,,,1.8,4.0,2.8,3.0
1731,David Zalik,,,,,2.5,1.9,1.4,1.6,1.9,1.7
1732,Zhu Zhaojiang,,,,,,,,2.6,1.7,1.1
1733,S.D. Shibulal,,1.2,1.1,1.1,1.2,1.4,1.1,1.9,2.2,1.8
1734,Masaaki Arai,,,,,,1.0,,2.0,2.1,1.8
1735,Alberto Palatchi,,,,,1.1,1.1,1.2,1.5,1.7,1.7
1736,Osman Kibar,,,,2.0,2.8,2.1,1.4,2.9,2.3,1.7
1737,Norbert Dentressangle,,,1.1,1.1,1.2,1.4,1.4,1.6,1.7,1.6
1738,Vinod Saraf,,,,,,,,1.5,2.0,1.8
1739,Faisal Bin Qassim Al Thani,,,2.0,2.4,1.6,1.6,1.2,1.6,2.1,1.8
1740,Marianna Latsis,,,,,,,,,,
1741,Jimmy John Liautaud,,,,,,1.7,1.7,1.7,1.7,1.7
1742,Jamie Dimon,,,,1.1,1.3,1.3,1.2,1.8,1.6,1.6
1743,Nikolai Buinov,,1.7,,2.2,2.1,2.0,1.4,2.2,1.5,1.9
1744,Balkrishan Goenka,,,1.4,1.3,1.4,,,1.4,1.5,1.2
1745,Will Adderley,,,,,,,,,,
1746,Fu Guangming,,,1.6,1.5,1.2,1.7,1.7,2.9,1.9,2.2
1747,Ivan Savvidis,,,,,,1.5,1.6,1.7,1.6,1.7
1748,Jitendra Virwani,1.0,1.6,1.5,1.7,2.2,2.4,1.6,2.3,2.1,1.9
1749,Cao Ji,,,,,,,1.5,2.9,2.8,2.1
1750,Anurang Jain,,,,,1.5,1.5,,1.7,1.6,1.3
1751,James Leininger,1.3,1.3,1.3,1.3,1.4,1.4,1.5,1.5,1.7,1.7
1752,Jonathan Tisch,,,,,1.5,1.4,1.4,1.4,1.5,1.7
1753,A. Jayson Adair,,,,,,,,1.0,1.1,1.3
1754,Satyanarayan Nuwal,,,,,,,,,1.3,1.8
1755,Richard Fortin,,,,,,,,1.1,1.3,1.6
1756,Spiro Latsis,3.2,2.4,2.0,1.9,3.2,2.7,,,,1.5
1757,Lu Di,,,1.3,1.3,1.3,1.9,1.7,1.7,1.7,1.7
1758,Yan Zhi,1.1,1.2,2.0,5.7,10.1,5.3,2.0,2.0,2.0,1.8
1759,Ron Corio,,,,,,,,,,
1760,Su Qingcan,,,,,,,,,,
1761,Lai Jianfa,,,,,,1.2,1.7,2.3,1.5,1.7
1762,Keith Dunleavy,,,,,,,,1.4,1.7,1.7
1763,Keeree Kanjanapas,1.4,1.7,1.3,1.4,1.5,1.8,1.7,2.1,1.9,1.7
1764,Jorge Perez,2.0,3.1,3.3,2.8,3.0,2.6,1.9,1.7,1.7,1.7
1765,Stephen Winn,,,,,1.3,1.5,1.4,1.9,1.7,1.7
1766,Josef Boquoi,,1.5,1.5,1.6,2.1,1.5,1.8,1.9,1.7,1.6
1767,Joe Rogers Jr,,,,,,,,2.0,2.0,1.7
1768,Anthony Langley,,,1.1,1.5,1.7,1.5,1.7,1.5,1.7,1.6
1769,Jack Cockwell,,,,,1.0,1.1,1.3,1.8,2.7,1.6
1770,Shu Ping,,,,,,1.8,2.7,5.5,1.4,2.1
1771,William Heinecke,,1.4,1.4,1.5,2.1,1.9,,1.8,1.7,1.7
1772,Ian Wood,1.9,1.7,1.6,1.5,1.5,1.5,1.5,1.6,1.7,1.7
1773,Alain Taravella,1.3,1.3,1.4,1.5,2.2,1.9,1.3,2.0,1.9,1.7
1774,Jianxing Che,,,1.7,3.4,4.0,4.4,4.5,3.9,3.7,1.9
1775,Xu Yingzhuo,,,,,,,1.2,2.9,2.3,2.2
1776,Ivan Chrenko,,,,1.1,1.3,1.6,1.5,1.7,1.7,1.6
1777,Gerry Harvey,1.2,1.3,1.4,1.8,1.7,1.4,1.0,2.2,2.1,1.7
1778,Abhay Soi,,,,,,,,,,
1779,Zbigniew Juroszek,,,,,,,,1.3,1.2,1.3
1780,Duncan MacMillan,,,,,1.0,1.1,1.3,1.5,1.6,1.7
1781,K.C. Liu,,,,,1.4,1.3,1.4,2.6,2.5,1.4
1782,Chuanhua Xu,,,5.4,6.0,5.3,2.4,2.0,2.3,2.8,1.9
1783,David Booth,1.3,1.6,1.3,1.6,1.6,1.7,1.4,1.8,1.7,1.7
1784,Chris Wallin,,,,,,,1.0,,,1.6
1785,Shi Yifeng,,,,,,,,1.8,1.9,2.1
1786,Eiichi Kuriwada,,,,,1.2,1.6,1.1,2.3,2.1,1.6
1787,Hua Shen,,,,,,,,1.6,2.9,1.9
1788,Massimo Moratti,1.5,1.3,1.4,1.5,1.7,1.6,1.4,1.6,1.5,1.6
1789,Ben Silbermann,,,1.6,1.6,1.6,1.6,,3.9,1.4,1.5
1790,Stefan Olsson,2.5,2.5,2.4,2.3,2.8,1.8,1.5,1.9,1.4,1.5
1791,Mario Gabelli,1.6,1.7,1.4,1.5,1.6,1.7,1.5,1.8,1.9,1.7
1792,Xinghai Zhang,,,,1.2,,,,,1.5,1.4
1793,Huwen Chen,,,,,,1.2,1.6,2.8,2.1,2.0
1794,Basudeo Singh,,,,,1.2,,1.2,1.5,1.7,1.5
1795,Yasuhiro Fukushima,,,,1.2,1.5,1.2,1.5,2.0,1.8,1.7
1796,Francisco Jose Riberas Mera,2.5,,,,2.0,1.8,1.1,1.6,1.0,1.6
1797,Amy Adams Strunk,,,,,,,,,,
1798,Alex Birkenstock,,,,,,,,1.7,1.7,1.6
1799,Christian Birkenstock,,,,,,,,1.7,1.7,1.6
1800,Pan Laican,,,,,,1.4,1.8,4.2,3.0,2.4
1801,Jianping Lai,,,,,,1.3,1.7,3.8,2.8,2.3
1802,Louise Lindh,,,,1.1,1.3,1.1,1.3,1.9,1.7,1.8
1803,Saket Burman,,,,1.0,1.3,1.5,1.4,1.7,1.7,1.5
1804,Devi Shetty,,,,,,,,,1.2,1.3
1805,Jim Crane,,,,,,,1.3,1.4,1.4,1.6
1806,Robert Clark,,,,,,,,,1.6,1.6
1807,Ilona Herlin,1.1,1.1,1.0,1.2,1.5,1.3,1.3,2.0,1.5,1.6
1808,Clifford Asness,,,,3.0,3.0,3.1,2.6,1.4,1.6,1.6
1809,Ryan Smith,,,,,,,1.3,1.5,1.6,1.6
1810,Fredrik Österberg,,,,,,,,,1.4,1.6
1811,Chen Kaichen,,,,,,,,1.6,1.9,1.7
1812,Gary Fegel,,1.2,1.2,1.2,1.4,1.4,1.4,1.5,1.6,1.6
1813,Herbert Allen Jr,2.6,1.4,1.4,1.5,1.7,2.0,1.4,1.5,1.6,1.6
1814,Zhu Yiwen,,,,,,,,1.9,1.3,2.0
1815,James Leprino,3.0,3.0,2.7,3.0,3.1,4.0,3.2,3.0,3.6,1.9
1816,Reinfried Pohl Jr,,1.0,,,1.3,1.1,1.2,1.4,1.5,1.6
1817,Andreas Pohl,,1.0,,,1.3,1.1,1.2,1.4,1.5,1.6
1818,Juan Maria Riberas Mera,2.5,,,,1.7,1.8,1.1,1.6,,1.6
1819,Sze Man Bok,2.6,2.8,2.1,2.2,2.5,2.3,2.2,2.3,1.9,1.8
1820,Nicola Leibinger-Kammueller,,,1.1,1.3,1.5,1.5,1.2,2.0,1.8,1.5
1821,Regine Leibinger,,,1.2,1.4,1.7,1.7,1.3,2.0,1.8,1.5
1822,Peter Leibinger,,,1.2,1.4,1.7,1.7,1.3,2.0,1.8,1.5
1823,Wang Changtian,2.3,2.3,2.4,1.8,2.1,2.0,1.6,3.0,1.9,1.6
1824,William Foley II,,,,,,,,1.9,1.4,1.6
1825,Christopher Kwok,,,,,,1.8,1.5,1.9,1.5,1.7
1826,Edward Kwok,,,,,,1.8,1.5,1.9,1.5,1.7
1827,Manfredi Lefebvre d'Ovidio,,,,,,1.3,1.3,1.1,1.5,1.4
1828,Sergei Katsiev,1.5,1.2,,1.1,,1.3,1.5,1.7,,1.6
1829,Irving Grousbeck,,,,,,,,,,
1830,Michael Polsky,,,,,,,,1.5,1.5,1.6
1831,Louis Bacon,1.6,1.7,1.9,1.8,1.6,1.5,1.5,1.4,1.6,1.6
1832,Yang Xuegang,,,,,,,,1.9,1.8,1.7
1833,Xue Xiangdong,2.3,2.9,2.8,2.2,1.9,1.6,2.9,2.0,1.9,1.6
1834,Jaroslav Hascak,,,,,,1.0,1.0,1.2,1.3,1.5
1835,Genhuo Shao,1.7,2.0,1.4,,,,,1.7,2.0,1.8
1836,Vasily Anisimov,2.6,2.0,1.2,1.4,1.4,1.6,1.4,1.7,1.6,1.6
1837,Paolo Bulgari,1.4,1.4,1.2,1.3,1.7,1.2,1.3,1.5,1.5,1.5
1838,Zhong Ruonong,,,,,,,,2.8,3.3,1.7
1839,Kenneth Tuchman,1.0,1.1,1.1,1.3,1.5,1.5,1.3,2.8,2.8,1.7
1840,Rubens Menin Teixeira de Souza,1.2,,,,,1.1,,2.2,1.2,
1841,Lee Yeow Seng,,,,,,,,,,
1842,Tengyun Nie,,,,3.2,3.2,3.5,3.6,3.1,3.4,2.0
1843,Tang Xiao'ou,,,,,,,,,5.7,2.2
1844,Yusaku Maezawa,1.3,1.3,1.6,3.1,2.9,1.8,1.9,1.9,1.9,1.7
1845,Faruk Eczacibasi,1.5,1.4,1.4,1.5,1.5,1.5,1.1,1.8,1.5,1.9
1846,Chen Yung-tai,1.5,1.5,1.4,1.8,2.0,2.0,1.7,1.6,1.7,1.6
1847,Lei Jufang,1.4,1.4,1.6,2.6,1.6,1.4,1.4,1.8,1.9,1.7
1848,P.N.C. Menon,1.1,1.0,1.5,1.6,1.5,1.1,,,,1.6
1849,Randal J. Kirk,4.0,4.6,3.8,3.4,2.9,2.6,1.9,2.2,1.6,1.6
1850,Keiichi Shibahara,,,,,,,,,1.6,1.7
1851,Liora Ofer,,,,1.1,1.1,1.1,,1.2,1.8,1.6
1852,Terence (Terry) Matthews,,,,1.2,1.2,1.2,1.3,1.4,1.6,1.6
1853,Bill Gross,2.3,2.3,2.0,2.5,1.9,1.5,1.5,1.5,1.6,1.6
1854,Laurie Tisch,,,,,1.1,,1.0,1.2,1.2,1.6
1855,Steven Tisch,,,,,1.1,,1.0,1.2,1.2,1.6
1856,Kim Jae-young,,,,,,,,,,
1857,Scott Watterson,,,,,,,,,1.6,1.6
1858,Sekar Vembu,,,,,,,,1.1,1.3,1.6
1859,Stanley Hubbard,2.3,2.0,2.1,2.3,2.2,1.9,2.0,1.9,1.8,1.6
1860,Peter Sperling,1.3,1.3,1.2,1.4,1.4,1.4,1.5,1.6,1.6,1.6
1861,Gary Friedman,,,,,,,,2.8,2.1,1.2
1862,Anthony Casalena,,,,,,,,,1.3,1.3
1863,Michael Minhong Yu,1.2,,1.2,1.7,2.4,2.3,3.0,4.4,,1.5
1864,Kim Jun-ki,,,,1.2,1.7,1.7,,1.5,1.4,1.5
1865,Zakhar Smushkin,,,,,,1.0,1.2,1.0,,1.6
1866,David Hoffmann,,,,,,,,,1.3,1.6
1867,Philippe Ginestet,,,,1.6,2.1,2.4,2.2,2.1,1.6,1.5
1868,Krit Ratanarak,2.8,3.8,2.6,2.3,2.7,2.2,2.1,2.3,1.8,1.8
1869,Ning Wang,,,,,,,,6.3,3.0,1.6
1870,Paul Sciarra,,,,,,,,2.9,1.3,1.1
1871,Pyotr Kondrashev,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.6
1872,Aziz Akhannouch,1.4,1.7,1.3,1.5,2.2,2.0,1.0,1.9,2.0,1.5
1873,Luiz Frias,,,,,3.0,2.2,1.4,4.6,1.3,
1874,Huang Qiaoling,,,1.9,1.5,1.5,1.4,1.8,2.9,1.9,2.0
1875,Romano Minozzi,,,,,,,1.6,1.8,1.9,1.5
1876,Sue Gross,,,,,,1.3,1.4,1.5,1.6,1.6
1877,Amit Burman,,1.1,,,1.2,1.4,1.3,1.6,1.6,1.4
1878,Ho Hung Anh,,,,,,1.7,1.0,1.6,2.3,1.5
1879,Sandor Csanyi,,,,,1.1,1.1,1.2,1.2,1.3,1.5
1880,Zhang Xiaojuan,,,,2.9,1.7,1.2,1.3,1.6,2.3,1.7
1881,Evgeny (Eugene) Shvidler,1.1,1.3,1.2,1.3,1.4,1.5,1.6,1.9,1.6,1.6
1882,Jim McKelvey,,,,,,1.5,,3.5,2.0,1.6
1883,Yao Kuizhang,,,,,1.8,1.3,1.2,1.6,1.7,1.4
1884,Suresh Krishna,,,,,,,,,1.1,1.2
1885,Duke Reyes,,,,,,,1.5,1.2,1.2,1.5
1886,David Paul,,,,,,1.2,1.0,1.6,1.8,1.4
1887,Amnon Shashua,,,,,,,,1.4,1.5,1.5
1888,Anne Marie See Pastor,,,,,,,,,,
1889,George Pastor,,,,,,,,,,
1890,Carlos Rodriguez-Pastor,1.8,2.1,1.6,2.7,3.4,4.1,3.9,5.3,5.2,1.5
1891,Zhou Zongwen,,,,,1.1,1.1,1.1,2.1,1.7,1.5
1892,Timothy Headington,2.5,2.4,1.4,1.6,1.7,1.5,1.2,1.4,1.5,1.6
1893,Yeh Kuo-I,,,,,,,,1.3,1.2,1.1
1894,Sergei Studennikov,,,,,,,1.0,1.8,,1.5
1895,Art Levinson,,,,,,,,,1.4,1.3
1896,Jens von Bahr,,,,,,,,,1.4,1.5
1897,Ruan Shuilong,,1.9,1.2,1.2,1.6,1.5,1.9,2.5,2.0,1.7
1898,Christopher Rokos,,,,,,,1.0,1.9,1.5,1.5
1899,Robert Mouawad,,1.5,1.5,1.6,1.6,1.5,1.5,1.4,1.5,1.5
1900,Nerio Alessandri,,,,,,,,1.3,1.4,1.5
1901,Wu Yulan,,,,,1.8,2.0,1.6,1.7,1.8,1.6
1902,David Mindus,,,,,,,,1.6,2.1,1.8
1903,Rajju Shroff,,,,1.4,1.5,1.6,,1.7,1.8,1.7
1904,Kenny Troutt,1.3,1.5,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.5
