,name,Wealth_History,personal_data
2257,Karl Knauf,"[{""percent"":100,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":85.71428571428571,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Source of WealthBuilding materialsResidenceIphofen, GermanyCitizenshipGermany"
2258,Prachak Tangkaravakoon,"[{""percent"":100,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":70,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":80,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":70,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":75,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age79Source of WealthPaints, Self MadeResidenceBangkok, ThailandCitizenshipThailandMarital StatusMarriedChildren4"
2259,Ke Zunhong & family,"[{""percent"":81.25,""worth"":""$2.6B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":90.625,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":90.625,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":75,""worth"":""$2.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":84.375,""worth"":""$2.7B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":46.875,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":43.75,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age69Source of WealthPharmaceuticals, Self MadeResidenceChengdu, ChinaCitizenshipChinaMarital StatusMarried"
2260,Lee Su-jin,,"Age45Source of WealthHospitality, Self MadeResidenceSouth KoreaCitizenshipSouth KoreaMarital StatusMarried"
2261,Richard Saghian,"[{""percent"":61.904761904761905,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age42Source of WealthFast fashion, Self MadeResidenceLos Angeles, CaliforniaCitizenshipUnited StatesMarital StatusSingleEducationDrop Out, California State University Northridge"
2262,Ulrike Meister,"[{""percent"":100,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":84.61538461538461,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":76.92307692307693,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age56Source of WealthAppliancesResidenceLandsberg, GermanyCitizenshipGermany"
2263,Zsolt Felcsuti,,"Age52Source of WealthManufacturing, Self MadeResidenceHungaryCitizenshipHungaryMarital StatusMarriedChildren2"
2264,Mathias Doepfner,"[{""percent"":80,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":80,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age60Source of WealthMediaResidencePotsdam, GermanyCitizenshipGermany"
2265,Friederike Braun-Luedicke,"[{""percent"":70,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":65,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":65,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":60,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":80,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":60,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":60,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age39Source of WealthMedical technologyResidenceMelsungen, GermanyCitizenshipGermany"
2266,Eva Maria Braun-Luedicke,"[{""percent"":70,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":65,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":65,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":60,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":80,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":75,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":60,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age36Source of WealthMedical technologyResidenceMelsungen, GermanyCitizenshipGermany"
2267,Bernhard Braun-Luedicke,"[{""percent"":70,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":65,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":65,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":60,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":80,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":75,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":60,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age46Source of WealthMedical technologyResidenceMelsungen, GermanyCitizenshipGermany"
2268,Guy Laliberté,"[{""percent"":100,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":95,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":65,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":70,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":60,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":50,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":55.00000000000001,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":60,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":60,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":60,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age63Source of WealthCirque du Soleil, Self MadeResidenceMontreal, CanadaCitizenshipCanadaMarital StatusIn RelationshipChildren5"
2269,Mao Zhongwu,"[{""percent"":50,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2011""},{""percent"":50,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2012""},{""percent"":45.45454545454545,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2013""},{""percent"":50,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":63.63636363636363,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":54.54545454545454,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age61Source of WealthManufacturing, Self MadeResidenceChangsha, ChinaCitizenshipChinaMarital StatusMarriedEducationBachelor of Arts/Science, National University of Singapore"
2270,Kenzo Tsujimoto,,"Age82Source of Wealthvideo games, Self MadeResidenceOsaka, JapanCitizenshipJapanMarital StatusMarriedChildren3"
2271,Thomas Sandell,"[{""percent"":86.66666666666667,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":86.66666666666667,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":86.66666666666667,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":86.66666666666667,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":93.33333333333333,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":80,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":86.66666666666667,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":86.66666666666667,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":80,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age62Source of WealthHedge funds, Self MadeResidenceLondon, United KingdomCitizenshipSwedenMarital StatusMarriedChildren1EducationMaster of Business Administration, Columbia Business School; Bachelor of Arts/Science, Uppsala University"
2272,Peter Kelly,"[{""percent"":100,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2022""}]","Age66Source of WealthI.T., Self MadeResidenceBristol, United KingdomCitizenshipUnited KingdomMarital StatusMarried"
2273,Murdaya Poo,"[{""percent"":83.33333333333334,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":80.95238095238095,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":90.47619047619048,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":100,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":95.23809523809523,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":66.66666666666666,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":57.14285714285714,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":57.14285714285714,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":57.14285714285714,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":57.14285714285714,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age82Source of WealthDiversifiedResidenceJakarta, IndonesiaCitizenshipIndonesiaMarital StatusMarriedChildren4"
2274,Richard Desmond,"[{""percent"":79.16666666666666,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2013""},{""percent"":100,""worth"":""$2.4B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":70.83333333333334,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":62.5,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":58.333333333333336,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":62.5,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":41.66666666666667,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":54.166666666666664,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":54.166666666666664,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":50,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age71Source of WealthPublishing, Self MadeResidenceLondon, United KingdomCitizenshipUnited KingdomMarital StatusMarriedChildren3"
2275,Fred Ehrsam,"[{""percent"":90.47619047619048,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""April 2022""}]","Age35Source of Wealthcryptocurrency exchange, Self MadeSelf-Made Score8ResidenceMiami, FloridaCitizenshipUnited StatesEducationBachelor of Science, Duke Univeristy"
2276,Randal Nardone,"[{""percent"":100,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""March 2007""},{""percent"":72.22222222222221,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":72.22222222222221,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age68Source of WealthInvestments, energy, Self MadeResidenceNew York, New YorkCitizenshipUnited StatesMarital StatusMarriedChildren1EducationDoctor of Jurisprudence, Boston University; Bachelor of Arts/Science, University of Connecticut"
2277,Xu Shaochun,"[{""percent"":100,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":56.00000000000001,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":52,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age60Source of WealthSoftware, Self MadeResidenceShenzhen, ChinaCitizenshipChinaEducationEMBA, China Europe International Business School; Bachelor of Science, Southeast University"
2278,Hugo Ribeiro & family,"[{""percent"":83.33333333333334,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":100,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Source of WealthAgribusinessResidenceRondonopolis, BrazilCitizenshipBrazilMarital StatusMarriedChildren2"
2279,Junjin Wang,"[{""percent"":80,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":86.66666666666667,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":80,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":66.66666666666666,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":93.33333333333333,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":86.66666666666667,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age54Source of WealthAirline, Self MadeResidenceShanghai, ChinaCitizenshipChina"
2280,Vadim Yakunin,"[{""percent"":83.33333333333334,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2011""},{""percent"":100,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":83.33333333333334,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":83.33333333333334,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":83.33333333333334,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age60Source of WealthPharmacy, Self MadeResidenceMoscow, RussiaCitizenshipRussiaMarital StatusMarriedChildren3EducationPh.D, Moscow Institute of Physics and Technology"
2281,Gan Zhongru,"[{""percent"":100,""worth"":""$3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":60,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":36.666666666666664,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age75Source of WealthPharmaceuticals, Self MadeResidenceBeijing, ChinaCitizenshipChinaEducationPh.D, Michigan State University"
2282,Liu Ming Chung,"[{""percent"":47.82608695652174,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2013""},{""percent"":45.65217391304348,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":43.47826086956522,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":65.21739130434783,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":73.91304347826086,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":60.86956521739131,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":52.17391304347826,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$2.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":69.56521739130434,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":60.86956521739131,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age60Source of WealthPaper, Self MadeResidenceHong Kong, Hong KongCitizenshipBrazilMarital StatusMarried"
2283,Franziska Wuerbser,"[{""percent"":100,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":90.9090909090909,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2023""}]",Age35Source of WealthKitchen appliancesCitizenshipGermanyMarital StatusMarried
2284,Markus Persson,"[{""percent"":76.47058823529412,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":76.47058823529412,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":82.35294117647058,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":82.35294117647058,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":94.11764705882352,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":94.11764705882352,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":88.23529411764706,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":70.58823529411765,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age44Source of WealthComputer games, Self MadeResidenceStockholm, SwedenCitizenshipSwedenMarital StatusSingle"
